Category1,Category2,Category3,Name,Price,Description,Variation,Rating,No_of_reviews
By Concern,Wrinkles,,CLINICAL 1% RETINOL TREATMENT,88.00,"A potent and uniquely formulated retinol solution that hydrates and delivers remarkable anti-aging benefits with a controlled-release delivery system to allow for even, consistent absorption.
Anti-Aging, Wrinkles
For All Skin Types
Advanced hydrating complex absorbs quickly & goes to work immediately
Diminishes the appearance of wrinkles, fine lines
Light lotion texture delivers powerful results
Use after cleansing, toning & exfoliating skin
Why is it different?
Combined with potent antioxidants, Clinical 1% Retinol Treatment is a specially formulated light lotion that absorbs quickly and goes to work immediately to enhance hydration and diminish the appearance of wrinkles, fine lines, and uneven skin tones. Licorice, oat extract and other soothing ingredients help to calm redness.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
Goes to work immediately to visibly refine pore size and diminish the appearance of wrinkles, fine lines and uneven skin tone. The light lotion formula is supplemented with nourishing licorice extract, oat extract and other soothing plant extracts to calm skin and ease redness. You’ll be amazed at how much younger-looking, firmer, and radiant your skin will look and feel.
How to use
Limit initial use to three times per week; gradually increase frequency to every other night, then finally each evening as tolerated. Apply a pea-sized amoun after cleansing and toning. Carefully avoid the lips, eyes (including eyelids) and corners of the eyes. Can be used on the perimeter of the orbital bone if desired. To minimize irritation, try combining with 2-3 drops of Resist Moisture Renewal Oil Booster.

Note: Some people may experience a delayed sensitized reaction to 1% retinol. Do not assume that if no reaction is seen after a few applications that you can apply this product more frequently. Pay close attention to how your skin responds and adjust usage accordingly.

If sensitization occurs (redness, flaking, tenderness, or drying of skin), reduce frequency of use or mix one pump of the Clinical 1% Retinol Treatment with your favorite Paula’s Choice serum or PM moisturizer. If sensitization persists, discontinue use. Protect skin daily with sunscreen rated SPF 30 or greater..
KEY INGREDIENTS
Salix Alba Extract, Dipotassium Glycyrrhizate, Arctium Lappa, Phytosterol, Cetyl Esters, Tetrahexyldecyl Ascorbate, Retinol, Glycine Soja Sterols, Glycerin, Sodium Hyaluronate, Allantoin, Avena Sativa, Palmitoyl Tetrapeptide-7, Lecithin, Dimethicone, Palmitoyl Tripeptide-1, Laurdimonium Hydroxypropyl Hydrolyzed Soy Protein, Glycyrrhiza Glabra, Ceramide NS, Palmitoyl Hexapeptide-12, Tocopheryl Acetate
PRODUCT INGREDIENTS
Water (Aqua), Dimethicone (skin-softening), Glycerin (skin-replenishing), Butylene Glycol (hydrating), Isononyl Isononanoate (emollient), Castor Isostearate Succinate (skin-softening ), Glyceryl Stearate (texture enhancer), C12-15 Alkyl Benzoate (emollient), Dimethicone Crosspolymer (texture enhancer), PEG-33 (stabilizer), Polysorbate 20 (texture enhancer), Behenyl Alcohol (texture enhancer), PEG-100 Stearate (texture enhancer), Pentaerythrityl Tetraisostearate (stabilizer), Polymethylsilsesquioxane (texture enhancer), Tetrahexyldecyl Ascorbate (vitamin C/antioxidant), Retinol (skin-restoring), Ceramide NG (skin-replenishing) , Palmitoyl Tetrapeptide-7 (skin-restoring), Palmitoyl Hexapeptide-12 (skin-restoring), Sodium Hyaluronate (skin-replenishing ), Dipotassium Glycyrrhizate (antioxidant plant extracts/skin-soothing), Glycyrrhiza Glabra Root Extract (licorice extract/antioxidant/skin-soothing), Avena Sativa Kernel Extract (oat extract/antioxidant/skin-soothing), Arctium Lappa Root Extract (burdock extract/antioxidant/skin-soothing), Salix Alba Bark Extract (willow bark extract/antioxidant/skin-soothing), Glycine Soja Sterols (antioxidant/skin-softening ), Lecithin (skin-restoring), Allantoin (skin-soothing), Tocopheryl Acetate (vitamin E/antioxidant), Hydrolyzed Soy Protein (antioxidant/skin-softening), Sorbitan Laurate (texture enhancer), Acetyl Dipeptide-1 Cetyl Ester (skin-soothing), Disodium EDTA (stabilizer), Hydroxyethylcellulose (texture enhancer), Palmitoyl Tripeptide-1 (skin-restoring), Sodium Hydroxide (pH adjuster), Tribehenin (emollient), Caprylyl Glycol (skin-softening), Ethylhexylglycerin (skin-softening), Pentylene Glycol (hydrating), PEG-75 Shea Butter Glycerides (emollient), PPG-12/SMDI Copolymer (stabilizer), PEG-10 Phytosterol (fatty acid-based emollient), PEG-8 Dimethicone (skin-softening), PEG-14 (texture enhancer), Magnesium Aluminum Silicate (texture enhancer), Arachidyl Glucoside (texture enhancer), Arachidyl Alcohol (texture enhancer), Sclerotium Gum (texture enhancer), Carbomer (gel-based texture enhancer), Phenoxyethanol (preservative), Benzoic Acid (preservative).","30 ml,5 ml",4.111111111111111,9
By Concern,Wrinkles,,POWER COUPLE: RESIST C15 & SKIN BALANCING ANTIOXIDANT SERUM,106.00,"This duo of an antioxidant serum and our best-selling booster with vitamin C work perfectly together to balance oily or combination skin and promote a brighter, more even skin tone while defending against environmental stressors and improving the appearance of wrinkles and loss of firmness.
Normal to Oily Skin; Combination Skin
Vitamin C and antioxidants brighten skin tone
Supercharged antioxidants help defend against environmental assault
Provides skin-quenching hydration
Includes 2 products: RESIST C15 Super Booster, SKIN BALANCING Super Antioxidant Concentrate Serum
Why is it different?
SKIN BALANCING Super Antioxidant Concentrate Serum has a unique weightless texture that supplies skin with an impressive mix of anti-aging antioxidants, peptides, and retinol. The RESIST C15 Super Booster enhances the results you will see with its effective mix of 15% vitamin C plus skin-hydrating ingredients.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
SKIN BALANCING Super Antioxidant Concentrate Serum weightlessly delivers an invisible layer of retinol and age-fighting antioxidants to defy the appearance of signs of aging. RESIST C15 Super Booster works in tandem with the serum to visibly improve the appearance of uneven skin tone, fine lines, and wrinkles as it helps to restore a firmer feel to skin.
Who is it for?
RESIST C15 Super Booster + SKIN BALANCING Super Antioxidant Concentrate Serum are ideal for those with combination to oily skin experiencing signs of aging and a dull, uneven skin tone.",",",5.0,1
By Concern,Wrinkles,,POWER COUPLE: RESIST C15 & WRINKLE REPAIR RETINOL SERUM,119.00,"These two brilliant formulas combine the best anti-aging ingredients available to help fight wrinkles and uneven skin tone with essential hydration for parched skin. The silky texture of the retinol serum and the fluid weightless feel of the vitamin C powerhouse recognizes and gives skin exactly what it needs every day to help fight wrinkles.
Anti-Aging, Wrinkles
For All Skin Types
Significantly helps improve all signs of aging, wrinkles, and dull skin
Includes 2 revolutionary products: RESIST C15 Super Booster, RESIST Intensive Wrinkle-Repair Retinol Serum
Why is it different?
RESIST Intensive Wrinkle-Repair Retinol Serum is an exclusive formula that contains a proprietary blend of highly stabilized anti-aging superstar retinol with vitamin-derived antioxidants and soothing plant-derived anti-aging ingredients, all in packaging to keep the retinol and other air sensitive ingredients stable and effective.
RESIST C15 Super Booster is a concentrated blend of 15% stabilized vitamin C (l-ascorbic acid), the antioxidants vitamin E and ferulic acid, and peptides. Together, these two astounding formulas offer powerful, effective and visible benefits to help defend skin against signs of aging.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
RESIST Intensive Wrinkle-Repair Retinol Serum delivers pure retinol to skin in a silky-smooth formula laced with proven antioxidants while RESIST C15 Super Booster delivers a pure dose of vitamin C, sodium hyaluronate, and peptides to hydrate skin, help further even skin tone and replenish skin with essential ingredients for skin.
Together, these ingredients provide a solution to help diminish the appearance of wrinkles, visibly improve firmness, and brighten uneven skin tone so skin looks visibly younger and more radiant.
Who is it for?
RESIST C15 Super Booster + RESIST Intensive Wrinkle-Repair Retinol Serum are for all skin types and anyone concerned with helping to lessen the look of wrinkles and the appearance of loss of firmness, and for dramatically improving skin texture and uneven skin tone.",",",0,0
By Concern,Wrinkles,,RESIST ADVANCED PORE-REFINING TREATMENT 4% BHA (SALICYLIC ACID),55.00,"When it’s time to take it to the next level, this powerful-yet-gentle, antioxidant-rich exfoliant goes deep to unclog pores for smoother younger-looking skin.
Wrinkles, Enlarged Pores, Anti-Aging, Bumpy Skin
Normal to Oily; Combination Skin
BHA clears & minimizes the look of congested pores
Antioxidants visibly fight signs of aging
Lightweight serum texture for all skin types
Apply after cleansing & toning
Why is it different?
The unique, high-concentration of 4% BHA goes deep to exfoliate skin quickly so problematic pores, bumps, and uneven skin texture are improved in half the time. The time-released formula delivers dramatic results, while antioxidants revive skin’s firm appearance for a more youthful look—all with a luxe serum-gel texture that glides over skin for a soothing finish.
This exfoliant has an optimal pH range of 3.5–4.0.

All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.

What does it do?
Skin becomes dull, dry and congested when dead skin cells build up on its surface. BHA (beta hydroxy acid) mimics the natural exfoliation process of younger skin by helping it shed extra layers while unclogging and clearing pores. Antioxidants step in to further reduce visible signs of aging.

How to use
Use after cleansing and toning, daily or weekly. Dispense one pump and smooth over face, neck and chest. Do not rinse. Follow with the rest of your evening skincare routine.
PRODUCT INGREDIENTS
Water (Aqua), Butylene Glycol (slip agent/hydration), Dimethicone (silicone slip agent), Salicylic Acid (exfoliant), Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer (texture enhancer), Glycerin (skin-replenishing), Aminomethyl Propanol (pH adjuster), Adenosine (skin-restoring), Allantoin (skin-soothing), Dipotassium Glycyrrhizinate (skin-soothing), Vitis Vinifera (Grape) Seed Extract (antioxidant), Avena Sativa (Oat) Bran Extract (skin-soothing), Punica Granatum Fruit Extract (antioxidant), Sambucus Nigra Fruit Extract (antioxidant), Camellia Oleifera (Green Tea) Leaf Extract (antioxidant), Camellia Sinensis (Green Tea) Leaf Extract (antioxidant), Chamomilla Recutita (Matricaria) Flower Extract (skin-soothing), Lycium Barbarum Fruit Extract (antioxidant), Peucedanum Graveolens (Dill) Extract (antioxidant), Hydrogenated Lecithin (skin-restoring/hydration), Xanthan Gum (texture enhancer), Citric Acid (pH adjuster), Disodium EDTA (chelating agent), Benzyl Alcohol (preservative), Phenoxyethanol (preservative).","30 ml,Sachet",5.0,1
By Concern,Wrinkles,,RESIST FOR WRINKLES + BREAKOUTS EXFOLIANT & MOISTURIZER KIT,86.00,"Wrinkles and breakouts, I’m so over you. Shrink your pores, prevent breakouts and repair the signs of aging with this powerful anti-aging pair.
Acne Breakouts, Anti-Aging, Blackheads, Enlarged Pores, Redness, Rosacea, Wrinkles
Combination, Oily Skin
Unclog pores, repair sun damage and reveal younger-looking skin
Why is it different?
The Resist For Wrinkles + Breakouts Exfoliant & Moisturizer Kit is the ideal combination for those looking to repair the signs of aging and reveal younger-looking skin. Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) has a water-light formula that smooths fine lines and wrinkles while it unclogs and minimizes pores. Resist Anti-Aging Clear Skin Hydrator contains powerful antioxidants and skin-repairing ingredients that stimulate collagen production, repair sun damage, and fade red marks and discolorations from past breakouts.
This kit includes: 
Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) (88ml)
Resist Anti-Aging Clear Skin Hydrator (50ml)
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
When used together, this set will leave your skin feeling smooth with fewer wrinkles and breakouts.
How to use
Step 1 Exfoliant: AM and/or PM
Step 2 Moisturizer: PM",",",0,0
By Concern,Wrinkles,,RESIST TRAVEL KIT FOR WRINKLES & BREAKOUTS,,"A travel kit of the most essential Resist products for those struggling with normal to oily, aging skin. This routine refines the appearance of wrinkles and pore size for a more even-toned, younger- and healthier-looking complexion.
Anti-Aging, Enlarged Pores, Wrinkles
2-week kit
Normal to Oily Skin; Combination Skin
Targets multiple signs of aging and the specific concerns of oily skin
Why is it different?
For the first time, those struggling with signs of aging, clogged pores, and blemishes have a gentle yet highly effective routine to address both concerns—without dryness or irritation—while leaving skin soft and radiant but not greasy!

This kit includes:
Resist Perfectly Balanced Foaming Cleanser (30ml)
Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) (30ml)
Resist Youth-Extending Daily Hydrating Fluid SPF 50 (20ml)
Resist Anti-Aging Clear Skin Hydrator (10ml)
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
This expertly assembled kit includes the core products you need to target wrinkles, firm skin’s appearance, minimize enlarged and clogged pores, lessen bumps, and help fortify skin against further damage. The best part? These products work without making skin feel slick or greasy: each formula is loaded with proven anti-aging ingredients that feel light and soothing.
How to use
Step 1 Cleanser: AM/PM
Step 2 Exfoliant: AM and/or PM
Step 3 Moisturizer with SPF: AM
Step 3 Moisturizer: PM",",",5.0,1
By Concern,Face Acne,,CLEAR ACNE REGULAR STRENGTH ESSENTIAL KIT,88.00,"This 3-step routine quickly combats and controls acne and breakouts, unclogs pores and calms redness without causing dryness or flaking.
Acne Breakouts, Enlarged Pores
For All Skin Types
Effectively, gently, and quickly combats acne and clogged pores
Easy-to-use skin-purifying system
Why is it different?
This 3-step routine quickly gets mild to moderate acne under control—without causing dryness, flaking, redness, or discomfort. The lightweight formulas are gentle yet tough on breakouts, working together to provide skin-perfecting, pore-clearing, and hydrating benefits. Use daily to successfully maintain your results.
This kit includes: 
Clear Acne Face Wash (177ml) 
Clear Acne Regular Strength Exfoliating Treatment 2% BHA (Salicylic Acid) (118ml) 
Clear Acne Regular Strength Cream 2.5% BP (67ml)
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
All the products in this kit work to lessen excess oil, unclog and shrink enlarged pores, dislodge blackheads, and help control mild to moderate acne breakouts—and keep them under control. Unlike many acne products, our Clear collection works without causing dryness or redness, or exposing skin to harsh ingredients.
How to use
Step 1 Cleanser: AM/PM
Step 2 Exfoliant: AM and/or PM
Step 3 Treatment: AM and/or PM",,4.333333333333333,3
By Concern,Face Acne,,CLEAR ACNE BODY SPRAY 2% BHA (SALICYLIC ACID),41.00,"A body exfoliant that fights acne fast and prevents new breakouts while calming redness. The easy-to-use spray can be held at any angle to reach stubborn acne on hard-to-reach areas of the body.
Acne Breakouts, Blackheads, Bumpy Skin
For All Skin Types
Maximum strength to combat stubborn acne
Unclogs pores, minimizes pore size, and calms redness
Fluid formula produces rapid results
Use daily on clean skin
Why is it different?
Clear Acne Body Spray 2% BHA (Salicylic Acid) offers a convenient way to treat acne on the body (like back acne). Just spray on and let the formula go to work to provide clearer, blemish-free skin. The easy-to-use spray packaging can be held at any angle, even upside down, so you can cover those hard-to-reach areas.
This exfoliant has a pH range of 3.2–3.8.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
Salicylic acid penetrates to eliminate bumps, pimples, and blackheads while soothing and calming reddened skin. There are no harsh ingredients that can cause more problems for your skin. It dries quickly and is gentle, non-irritating, and alcohol-free, which means skin won’t feel dry or tight. It is even suitable for skin prone to cystic acne.
Who is it for?
Clear Acne Body Spray 2% BHA (Salicylic Acid) is the ideal solution for anyone struggling with stubborn acne on the body, regardless of age or skin type. Great for quickly and effectively treating ""bacne.""
How to use
Spray evenly over affected areas. Spray on and rub in with hands or applicator for hard-to-reach areas. Allow to dry, then follow with moisturizer if desired. Do not spray directly onto face.
KEY INGREDIENTS
Lauric Acid, Licorice Root, Barberry, Dipotassium Glycyrrhizate, Panthenol, Sodium Hyaluronate, Allantoin, Salicylic Acid, Glycerin
PRODUCT INGREDIENTS
Active Ingredient: 2% Salicylic Acid
Inactive Ingredients: Water (Aqua), Dipropylene Glycol (hydration), Butylene Glycol (hydration), Polysorbate 20 (texture enhancer), Pentylene Glycol (hydration), Sodium Hyaluronate (skin replenishing), Dipotassium Glycyrrhizate, Glycyrrhiza Glabra Root Extract (licorice extract/skin-soothing), Berberis Vulgaris Root Extract (barberry extract/calming plant extract), Lauric Acid (texture enhancer), Allantoin (skin-soothing), Panthenol (skin replenishing), Glycerin (skin replenishing), PEG/PPG-17/6 Copolymer, Methyl Gluceth-20 (skin replenishing), Glycereth-26 (texture-enhancing), Potassium Sorbate, Sodium Metabisulfite (preservative), Sodium Hydroxide (pH adjuster), Disodium EDTA (stabilizer).",,3.3333333333333335,3
By Concern,Face Acne,,CLEAR ACNE REGULAR STRENGTH CREAM 2.5% BP,29.00,"An effective acne treatment with 2.5% benzoyl peroxide that works immediately to fight acne breakouts, prevent future breakouts, and reduce redness.
Acne Breakouts
For All Skin Types
Fights acne and prevents breakouts
No harsh ingredients that can cause dry flaky skin
Ultra-light lotion sets to a soft matte finish
Use twice daily after cleansing & exfoliating skin
Why is it different?
This oil-free, ultra-light lotion helps fight existing acne breakouts and prevent future breakouts on the face or body. It controls excess oil, soothes skin, and visibly calms redness, while its hydrating properties help minimize dryness and peeling.
Unlike most benzoyl peroxide–based acne products, Clear Acne Regular Strength Cream 2.5% BP contains no harsh or skin-aggravating ingredients that can cause more problems. Instead, you get a truly gentle formula medicated with the gold standard anti-acne ingredient benzoyl peroxide.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
This oil-free, ultra-light lotion helps fight existing acne breakouts and prevent future breakouts on the face or body. It controls excess oil, soothes skin, and visibly calms redness, while its hydrating properties help minimize dryness and peeling.
Who is it for?
Clear Acne Regular Strength Cream 2.5% BP is recommended for all skin types and ages struggling with mild to moderate acne.
How to use
Apply after cleansing and exfoliating. If dryness or peeling occurs, reduce frequency of application to once per day/every other day. For daytime, follow with a broad-spectrum sunscreen rated SPF 30 or greater.
KEY INGREDIENTS
Allantoin, Benzoyl Peroxide, Bisabolol
PRODUCT INGREDIENTS
Active Ingredient: Benzoyl Peroxide 2.5%
Inactive Ingredients: Water (Aqua), Propylene Glycol (hydration/penetration enhancer), Bisabolol (skin-soothing), Allantoin (skin-soothing), Acrylates/C10-30 Alkyl Acrylate Crosspolymer (texture-enhancing), Hydroxyethylcellulose (texture-enhancing), Sodium Citrate (pH adjuster), Laureth-4 (stabilizer), Caprylyl Glycol (preservatives), Hexylene Glycol (preservatives), Sodium Hydroxide (pH adjuster), Disodium EDTA (stabilizer), Phenoxyethanol (preservative).","67 ml,14 ml",3.5,4
Popular Ingredients,Anti-Aging Booster,,POWER COUPLE: CLINICAL 1% RETINOL & RESIST OIL BOOSTER,134.00,"A transformational power duo that combines omega rich plant oils in one product and pure retinol in another. Together, they soothe and hydrate dry skin and renew the vitality and life of skin.
Anti-Aging, Wrinkles
For Normal to Dry Skin
Smooths the appearance of fine lines and wrinkles
Advanced hydrating ingredients resolve & transform dry skin
Includes 2 Products: RESIST Moisture Renewal Oil Booster, CLINICAL 1% Retinol Treatment
Why is it different?
RESIST Moisture Renewal Oil Booster offers the intense smoothing and hydrating benefits of a specialized mix of omega antioxidant rich facial oils. When applied with our CLINICAL 1% Retinol Treatment that has the skin transforming benefits of pure retinol plus antioxidants and peptides you can achieve the skin you’ve dreamed of having. Brilliant skin care is about using the right combination of skin care products to have the best skin of your life now.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
RESIST Moisture Renewal Oil Booster + CLINICAL 1% Retinol are ideal when used together to soothe away dry, flaky skin and add visible radiance with a greatly diminished appearance of fine lines, wrinkles, and pores. You’ll see visibly even, glowing, younger-looking skin with a significantly firmer look and feel. Moisture is significantly elevated so dry skin now feels wonderfully soft and smooth to the touch and the effectiveness of retinol does its job of reviving skin.
Who is it for?
RESIST Moisture Renewal Oil Booster + CLINICAL 1% Retinol Treatment is ideal for those looking to revive the look of youthful skin by softening the appearance of more advanced signs of aging such as deep wrinkles, fine lines and uneven skin tone. It is best for those with to normal to dry skin.",,0,0
Popular Ingredients,Anti-Aging Booster,,RESIST HYALURONIC ACID BOOSTER,74.00,"This concentrated hyaluronic acid serum booster replenishes moisture content in skin for a plump, supple, and noticeably smoother appearance.
Anti-Aging, Wrinkles
For All Skin Types
Revives dehydrated, dull skin & improves the appearance of fine lines & wrinkles
Hyaluronic acid infuses skin with long-lasting moisture
Fluid gel texture
Use alone or add to your moisturizer after cleansing, toning, and exfoliating
Why is it different?
Resist Hyaluronic Acid Booster contains a specialized matrix of skin-smoothing hyaluronic acid, plus skin-replenishing ceramides and panthenol, which penetrate skin’s surface to help lock in moisture to keep skin hydrated and ultimately moisturized.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
Resist Hyaluronic Acid Booster’s liquid-gel texture visibly plumps skin, smoothing the appearance of fine lines and wrinkles—including fine lines around the eyes. Can be used alone or add a few drops to your favorite moisturizer or serum to see even better results. From first use, you’ll see noticeably smoother, more hydrated, younger-looking skin.
Who is it for?
Resist Hyaluronic Acid Booster is for anyone who wants to boost the moisture content of their skin and keep it there to prevent dehydration or moisture loss. Suitable for all skin types.
How to use
Dispense 2-3 drops into the palm of your hand and then apply to your face. Add a couple more drops if you will also be applying to your neck and chest. During the day, finish with a moisturizer with SPF 30 or greater. Can be applied under the eye area, avoiding the eye itself.
KEY INGREDIENTS
Adenosine, Glycerin, Panthenol, Sodium Hyaluronate, Phytosphingosine, Ceramide AP, Ceramide EOP, Cholesterol, Hyaluronic Acid, Ceramide NP
PRODUCT INGREDIENTS
Water (Aqua), Glycerin (hydration/skin replenishing), Yeast Extract (skin replenishing), Sodium Hyaluronate (hydration/skin replenishing), Hyaluronic Acid (hydration/skin replenishing), Ceramide NP (hydration/skin replenishing), Ceramide AP (hydration/skin replenishing), Ceramide EOP (hydration/skin replenishing), Phytosphingosine (hydration/skin replenishing), Adenosine (skin-restoring), Cholesterol (skin replenishing), Panthenol (skin replenishing), Silanetriol (hydration), Butylene Glycol (hydration), Sodium Lauroyl Lactylate (hydration), Carbomer (texture-enhancing), Xanthan Gum (texture-enhancing), Polysorbate 20 (texture-enhancing), Phenoxyethanol (preservative), Ethylhexylglycerin (preservative).",20 ml,3.5,6
Popular Ingredients,Antioxidant Concentrate Serums,,POWER COUPLE: RESIST C15 & SKIN BALANCING ANTIOXIDANT SERUM,106.00,"This duo of an antioxidant serum and our best-selling booster with vitamin C work perfectly together to balance oily or combination skin and promote a brighter, more even skin tone while defending against environmental stressors and improving the appearance of wrinkles and loss of firmness.
Normal to Oily Skin; Combination Skin
Vitamin C and antioxidants brighten skin tone
Supercharged antioxidants help defend against environmental assault
Provides skin-quenching hydration
Includes 2 products: RESIST C15 Super Booster, SKIN BALANCING Super Antioxidant Concentrate Serum
Why is it different?
SKIN BALANCING Super Antioxidant Concentrate Serum has a unique weightless texture that supplies skin with an impressive mix of anti-aging antioxidants, peptides, and retinol. The RESIST C15 Super Booster enhances the results you will see with its effective mix of 15% vitamin C plus skin-hydrating ingredients.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
SKIN BALANCING Super Antioxidant Concentrate Serum weightlessly delivers an invisible layer of retinol and age-fighting antioxidants to defy the appearance of signs of aging. RESIST C15 Super Booster works in tandem with the serum to visibly improve the appearance of uneven skin tone, fine lines, and wrinkles as it helps to restore a firmer feel to skin.
Who is it for?
RESIST C15 Super Booster + SKIN BALANCING Super Antioxidant Concentrate Serum are ideal for those with combination to oily skin experiencing signs of aging and a dull, uneven skin tone.",",,",5.0,1
Popular Ingredients,Antioxidant Concentrate Serums,,RESIST SUPER ANTIOXIDANT CONCENTRATE SERUM WITH VITAMIN C,55.00,"A hydrating, antioxidant-enriched serum that restores visible radiance for dull, dry skin while fighting against environmental attack.
Anti-Aging, Wrinkles
Normal to Dry Skin
Significantly improves the appearance of dull, uneven skin tone
Essential for improving visible signs of aging
Restores hydration to dry, sun damaged skin
Use twice daily after cleansing, toning, and exfoliating
Why is it different?
Resist Super Antioxidant Concentrate Serum with Vitamin C contains an impressive range of plant- and vitamin-derived antioxidants that work synergistically to visibly improve the appearance of wrinkles, uneven skin tone, dryness, and vibrancy.
All Paula’s Choice products are 100% fragrance free, clinically proven to be non-irritating, and never tested on animals.
What does it do?
Stabilized Vitamin C and peptides plus potent antioxidants combine to help preserve and rejuvenate skin’s surface and to visibly enhance firmness. This state-of-the-art serum helps minimize damage from environmental attack that cause skin to look older, while also helping to visibly improve a dull skin tone for smooth, radiant results.
How to use
Smooth a few drops onto face, neck and eye area before moisturizing. For optimal results, use AM and PM. For daytime, follow with a broad-spectrum sunscreen rated SPF 30 or greater.
KEY INGREDIENTS
Ferulic Acid, Tocotrienols, Tetrahexyldecyl Ascorbate, Skin-Restoring Ingredients, Magnesium Ascorbyl Phosphate, Epigallocatechin Gallate, Curcuma Longa Root, Ergothioneine, Glycerin, Lupinus Albus Extract, Xanthophyll, Ceramide NP, Tocopherol, Thioctic Acid, Antioxidant, Palmitoyl Tripeptide-5, Ubiquinone, Soy Extract, Beta-Glucan, Superoxide Dismutase, Arctostaphylos Uva Ursi Leaf, Tocopheryl Acetate
PRODUCT INGREDIENTS
Cyclopentasiloxane, Dimethicone (hydrations/suspending agents), Tetrahexyldecyl Ascorbate (vitamin c/antioxidant), Palmitoyl Tripeptide-5 (skin-restoring ingredient), Ceramide NP, Tocotrienols, Tocopherol (vitamin e/antioxidant), Ubiquinone (coenzyme q10/antioxidant), Thioctic Acid (alpha lipoic acid/antioxidant), Tocopheryl Acetate (vitamin e/antioxidant), Magnesium Ascorbyl, Phosphate ( vitamin c/antioxidant), Ferulic Acid (antioxidant), Beta-Glucan (skin-soothing), Superoxide Dismutase (antioxidant), Epigallocatechin Gallate (antioxidant), Ergothioneine (antioxidant), Glutathione (antioxidant), Xanthophylls (antioxidant), Glycine Soja Seed Extract (soybean extract/antioxidant), Glycerin (hydration/skin replenishing), Arctostaphylos Uva Ursi Leaf Extract (bearberry extract/skin-soothing), Lupinus Albus Seed Extract (white lupin extract/antioxidant), Curcuma Longa Root Extract (turmeric extract/antioxidant), Elaeis Guineensis Oil (palm oil/emollient), Phenoxyethanol (preservative).","30 ml,5 ml,Sachet",4.857142857142857,7
